f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,wmc,seed,label
0.9212765957446809,0.9228962941920985,0.8156681060791016,1.323317816335167,6,ACM,adaptive,0.3,15,hybrid_l050
0.9115168539325843,0.9126100795496656,0.726128101348877,1.0,6,ACM,fixed_wmc,1.0,16,no_overlap
0.8485714285714285,0.8477125780283714,0.778024435043335,1.475666525603047,6,ACM,fixed_wmc,0.1,16,WMC_0.10
0.8550573514077163,0.8522035402985214,0.8206233978271484,1.3491324587388913,6,ACM,fixed_wmc,0.2,16,WMC_0.20
0.8922222222222222,0.892766827868997,1.0414233207702637,1.2644942869234024,6,ACM,fixed_wmc,0.3,16,WMC_0.30
0.6518691588785047,0.6001974890675695,0.9210593700408936,1.2052475666525604,6,ACM,fixed_wmc,0.4,16,WMC_0.40
0.8996328029375765,0.9004982748636515,1.002366065979004,1.1493863732543377,6,ACM,fixed_wmc,0.5,16,WMC_0.50
0.907427341227126,0.9072994423396293,0.8920497894287109,1.3055438002539146,6,ACM,adaptive,0.3,16,entropy_l050
0.9005347593582887,0.9001089830837574,0.8446066379547119,1.3140076174354633,6,ACM,adaptive,0.3,16,margin_l050
0.925531914893617,0.9254102049504348,0.9085886478424072,1.323317816335167,6,ACM,adaptive,0.3,16,hybrid_l050
0.8890449438202247,0.8909065346959023,0.8700342178344727,1.0,6,ACM,fixed_wmc,1.0,17,no_overlap
0.920952380952381,0.9201474320932421,0.793971061706543,1.475666525603047,6,ACM,fixed_wmc,0.1,17,WMC_0.10
0.9176225234619395,0.9171821472991056,0.695195198059082,1.3491324587388913,6,ACM,fixed_wmc,0.2,17,WMC_0.20
0.9155555555555556,0.9156169231929567,0.7967829704284668,1.2644942869234024,6,ACM,fixed_wmc,0.3,17,WMC_0.30
0.9240654205607477,0.92533510361339,0.6786031723022461,1.2052475666525604,6,ACM,fixed_wmc,0.4,17,WMC_0.40
0.9388004895960832,0.9387943856524524,0.6615273952484131,1.1493863732543377,6,ACM,fixed_wmc,0.5,17,WMC_0.50
0.8826695371367062,0.8792240023046937,0.8443877696990967,1.3055438002539146,6,ACM,adaptive,0.3,17,entropy_l050
0.9112299465240642,0.9113902391277174,0.7129626274108887,1.3140076174354633,6,ACM,adaptive,0.3,17,margin_l050
