f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,method,seed,wmc,lambda
0.9149623250807319,0.9144833897395847,0.9092936515808105,1.3055438002539146,6,ACM,entropy_adaptive_wmc,8,0.3,0.5
0.9311087190527448,0.9327059268702972,1.0546519756317139,1.3055438002539146,6,ACM,entropy_adaptive_wmc,9,0.3,0.5
0.774331550802139,0.7459085069498398,0.958519458770752,1.3140076174354633,6,ACM,margin_adaptive_wmc,0,0.3,0.5
0.9229946524064171,0.9242836103001607,0.9317717552185059,1.3140076174354633,6,ACM,margin_adaptive_wmc,1,0.3,0.5
0.93048128342246,0.9313837654597611,0.8262152671813965,1.3140076174354633,6,ACM,margin_adaptive_wmc,2,0.3,0.5
0.9219251336898395,0.9238510276757076,0.8618395328521729,1.3140076174354633,6,ACM,margin_adaptive_wmc,3,0.3,0.5
0.9219251336898395,0.9234202866928668,0.8136048316955566,1.3140076174354633,6,ACM,margin_adaptive_wmc,4,0.3,0.5
0.9358288770053476,0.9360982246750682,0.9692904949188232,1.3140076174354633,6,ACM,margin_adaptive_wmc,5,0.3,0.5
0.9187165775401069,0.9194857477066641,0.8998641967773438,1.3140076174354633,6,ACM,margin_adaptive_wmc,6,0.3,0.5
0.9240641711229947,0.9242055295697679,0.8638019561767578,1.3140076174354633,6,ACM,margin_adaptive_wmc,7,0.3,0.5
0.93048128342246,0.9313754778315158,0.8754587173461914,1.3140076174354633,6,ACM,margin_adaptive_wmc,8,0.3,0.5
0.893048128342246,0.8926517530363604,0.8372814655303955,1.3140076174354633,6,ACM,margin_adaptive_wmc,9,0.3,0.5
0.8,0.7820990391722099,0.9000570774078369,1.323317816335167,6,ACM,hybrid_adaptive_wmc,0,0.3,0.5
0.9287234042553192,0.9304351729985897,0.9627530574798584,1.323317816335167,6,ACM,hybrid_adaptive_wmc,1,0.3,0.5
0.9287234042553192,0.9281324029592405,0.8756654262542725,1.323317816335167,6,ACM,hybrid_adaptive_wmc,2,0.3,0.5
0.8914893617021277,0.8935107792222531,0.8885903358459473,1.323317816335167,6,ACM,hybrid_adaptive_wmc,3,0.3,0.5
0.9234042553191489,0.9253347580026346,0.8797454833984375,1.323317816335167,6,ACM,hybrid_adaptive_wmc,4,0.3,0.5
0.9117021276595745,0.9109216096856537,0.8791072368621826,1.323317816335167,6,ACM,hybrid_adaptive_wmc,5,0.3,0.5
0.9287234042553192,0.9284259656745419,1.0280206203460693,1.323317816335167,6,ACM,hybrid_adaptive_wmc,6,0.3,0.5
