f1_micro,f1_macro,runtime,overlap_ratio,num_clusters,dataset,config,strategy,lambda,seed
0.5368502715283165,0.46475826442592316,2.1222684383392334,1.3069432469442612,6,PubMed,A3_entropy_l050,entropy_adaptive_wmc,0.5,6
0.5576674424618567,0.47123652510480935,2.017251968383789,1.3069432469442612,6,PubMed,A3_entropy_l050,entropy_adaptive_wmc,0.5,7
0.7945435738298423,0.7889498552772448,2.1277823448181152,1.3069432469442612,6,PubMed,A3_entropy_l050,entropy_adaptive_wmc,0.5,8
0.5239203516938195,0.42677457964053694,2.017026662826538,1.3069432469442612,6,PubMed,A3_entropy_l050,entropy_adaptive_wmc,0.5,9
0.5623251081149835,0.4558661145617668,2.0079474449157715,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,0
0.4211396591198168,0.2281594103969545,2.122718334197998,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,1
0.8060290002543882,0.8021773529511581,2.0439906120300293,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,2
0.7907657084711269,0.786060800289953,2.1210081577301025,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,3
0.568430424828288,0.4779466508398343,2.011813163757324,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,4
0.4180870007631646,0.23102714059094046,2.234734296798706,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,5
0.5409564996184177,0.4624510090092045,2.027585506439209,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,6
0.5656321546680234,0.4735567447258064,2.023073434829712,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,7
0.7351818875604172,0.7273726907058263,2.1414318084716797,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,8
0.41083693716611547,0.1941339103257603,2.129307746887207,1.3288025561698027,6,PubMed,A4_entropy_l075,entropy_adaptive_wmc,0.75,9
0.5613046895467645,0.4520331255097039,1.9230012893676758,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,0
0.42585800366780197,0.24633563023637006,2.0081803798675537,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,1
0.8016767094576893,0.7982752891846706,1.862962245941162,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,2
0.7247838616714697,0.7176572040556107,2.0040953159332275,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,3
0.7036940005239717,0.6928408537468402,1.8420484066009521,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,4
0.5571129159025413,0.4684472798036068,1.9749133586883545,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,5
0.5351061042703694,0.45464671881017465,1.824533224105835,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,6
0.5592088027246529,0.4736029932740151,1.8258047103881836,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,7
0.6353156929525806,0.5963456689990297,2.0523500442504883,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,8
0.5322242598899659,0.4313992395356753,1.88639497756958,1.2902064208550996,6,PubMed,A5_margin_l025,margin_adaptive_wmc,0.25,9
0.5585133744855967,0.448723585677473,2.0325543880462646,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,0
0.43968621399176955,0.26178670581947827,1.8537607192993164,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,1
0.803369341563786,0.7985811966601967,1.854353904724121,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,2
0.8023405349794238,0.7971725615136057,2.0427627563476562,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,3
0.6616512345679012,0.6300093839005997,1.8844084739685059,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,4
0.42155349794238683,0.20177263777849322,1.8414766788482666,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,5
0.5380658436213992,0.4627102235670673,1.9731013774871826,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,6
0.5659722222222222,0.4787469645938365,1.8784284591674805,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,7
0.7938528806584362,0.7899711127009756,1.986274003982544,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,8
0.5383230452674898,0.433640518986471,1.8598766326904297,1.3141451539280824,6,PubMed,A6_margin_l050,margin_adaptive_wmc,0.5,9
0.5737207833228049,0.4775941082486339,1.8661372661590576,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,0
0.5345546430827542,0.4294132538122451,1.8577687740325928,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,1
0.8012634238787113,0.796815450204015,2.0109658241271973,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,2
0.7632343651295009,0.7572037653873768,1.987405776977539,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,3
0.7158559696778269,0.706854937787424,1.9019644260406494,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,4
0.5269740998104864,0.43606247379035173,1.953536033630371,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,5
0.5571699305116866,0.4784057537046045,2.0376980304718018,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,6
0.6640555906506633,0.6474966456136318,1.856139898300171,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,7
0.7955780164245104,0.7904314784770112,1.9991896152496338,1.3374752751432775,6,PubMed,A7_margin_l075,margin_adaptive_wmc,0.75,8
